'id_car_serie','id_car_model','id_car_generation','name','date_create','date_update','id_car_type'
'47982','403','9272','Хэтчбек','1463239579','1568054525','1'
'47983','403','9272','Хэтчбек','1463239579','1568054525','1'
'47984','403','9272','Седан','1463239579','1568054525','1'
'47985','406','9273','Седан','1463239584','1568054525','1'
'47986','407','432','Хэтчбек','1463239594','1568054526','1'
'47987','407','433','Хэтчбек','1463239594','1568054526','1'
'47988','411','9277','Седан','1463239634','1568054530','1'
'47989','414','9278','Минивэн','1463239640','1568054530','1'
'47990','421','9279','Лифтбек','1463239684','1568054530','1'
'47991','424','9280','Хэтчбек','1463239689','1568054531','1'
'47992','430','456','Хэтчбек','1463239701','1568054532','1'
'47993','430','457','Хэтчбек','1463239701','1568054532','1'
'47994','433','9283','Внедорожник','1463239748','1568054532','1'
'47995','433','9283','Внедорожник','1463239748','1568054532','1'
'47996','434','9284','Минивэн','1463239751','1568054532','1'
'47997','440','9285','Минивэн','1463239763','1568054534','1'
'47998','440','9286','Минивэн','1463239763','1568054534','1'
'47999','440','9287','Минивэн','1463239763','1568054534','1'
'48000','444','9288','Внедорожник','1463239809','1568054534','1'
'48001','444','9288','Внедорожник','1463239809','1568054534','1'
'48002','444','9289','Внедорожник','1463239809','1568054534','1'
'48003','444','9289','Внедорожник','1463239809','1568054534','1'
'48004','447','9290','Хэтчбек','1463239816','1568054534','1'
'48005','449','7904','Хэтчбек','1463239821','1568054535','1'
'48006','449','9291','Хэтчбек','1463239821','1568054535','1'
'48007','449','9291','Хэтчбек','1463239821','1637312112','1'
'48008','450','9292','Кроссовер','1463239824','1568054535','1'
'48009','480','9294','Внедорожник','1463239933','1600761321','1'
'48010','491','9296','Седан','1463240012','1568054537','1'
'48011','491','9296','Купе','1463240012','1568054537','1'
'48012','491','9297','Купе','1463240012','1568054538','1'
'48013','491','9297','Купе','1463240012','1568054538','1'
'48014','491','9298','Купе','1463240012','1568054538','1'
'48015','491','9298','Купе','1463240012','1568054538','1'
'48016','491','9298','Кабриолет','1463240012','1568054538','1'
'48017','491','488','Купе','1463240012','1568054538','1'
'48018','491','488','Купе','1463240012','1568054538','1'
'48019','491','488','Кабриолет','1463240012','1568054538','1'
'48020','500','9299','Кроссовер','1463240053','1568054540','1'
'48021','508','7939','Хэтчбек','1463240109','1568054541','1'
'48022','528','9300','Седан','1463240223','1568054543','1'
'48023','528','9301','Седан','1463240223','1568054543','1'
'48024','531','9304','Седан','1463240229','1568054543','1'
'48025','565','9306','Купе','1463240409','1600761365','1'
'48026','565','9307','Купе','1463240409','1568054582','1'
'48028','586','553','Фургон','1463240529','1511167277','1'
'48029','586','554','Фургон','1463240529','1463240529','1'
'48030','588','556','Фургон','1463240533','1463240533','1'
'48031','588','556','Минивэн','1463240533','1568054583','1'
'48032','593','9309','Минивэн','1463240584','1568054584','1'
'48033','596','569','Хэтчбек','1463240596','1568054585','1'
'48034','596','568','Хэтчбек','1463240596','1568054585','1'
'48035','600','9311','Хэтчбек','1463240600','1568054585','1'
'48036','602','9312','Седан','1463240608','1568054585','1'
'48037','602','9313','Седан','1463240609','1568054585','1'
'48038','624','5892','Кроссовер','1463240766','1653252037','1'
'48039','626','603','Седан','1463240796','1568054589','1'
'48040','626','604','Фургон','1463240796','1463240796','1'
'48041','626','8017','Фургон','1463240796','1463240796','1'
'48042','626','8017','Универсал','1463240796','1653259048','1'
'48043','626','8017','Универсал','1463240796','1653259033','1'
'48044','626','8017','Хэтчбек','1463240796','1568054589','1'
'48045','626','8017','Кабриолет','1463240796','1568054590','1'
'48046','626','9316','Купе','1463240796','1568054590','1'
'48048','626','9316','Купе','1463240796','1568054590','1'
'48049','626','9316','Седан','1463240796','1568054590','1'
'48050','626','605','Купе','1463240796','1568054590','1'
'48051','626','605','Универсал','1463240796','1568054590','1'
'48052','626','605','Купе','1463240796','1568054590','1'
'48054','626','606','Купе','1463240796','1568054590','1'
'48055','626','606','Седан','1463240796','1568054590','1'
'48056','630','612','Внедорожник','1463240815','1568054591','1'
'48057','630','9321','Внедорожник','1463240815','1568054591','1'
'48058','630','9322','Внедорожник','1463240815','1568054592','1'
'48059','633','9323','Хэтчбек','1463240822','1568054592','1'
'48060','633','9323','Хэтчбек','1463240822','1568054592','1'
'48061','633','622','Хэтчбек','1463240822','1568054592','1'
'48062','633','623','Хэтчбек','1463240822','1568054592','1'
'48065','634','624','Хэтчбек','1463240853','1568054592','1'
'48066','634','6191','Хэтчбек','1463240853','1568054593','1'
'48067','634','6191','Седан','1463240853','1568054593','1'
'48069','634','9324','Седан','1463240853','1568054593','1'
'48070','634','9324','Седан','1463240853','1568054593','1'
'48071','634','9325','Хэтчбек','1463240853','1568054594','1'
'48072','634','9325','Седан','1463240853','1568054593','1'
'48073','634','9325','Хэтчбек','1463240853','1568054593','1'
'48074','634','9325','Хэтчбек','1463240853','1568054593','1'
'48076','634','9325','Хэтчбек','1463240853','1568054593','1'
'48077','634','626','Седан','1463240853','1568054594','1'
'48078','634','626','Хэтчбек','1463240853','1568054594','1'
'48081','634','6524','Седан','1463240853','1568054594','1'
'48083','634','629','Хэтчбек','1463240853','1568054594','1'
'48085','634','630','Хэтчбек','1463240853','1568054594','1'
'48091','637','634','Хэтчбек','1463240917','1568054596','1'
'48092','637','634','Кабриолет','1463240917','1568054596','1'
'48093','637','634','Хэтчбек','1463240917','1568054596','1'
'48096','637','634','Хэтчбек','1463240917','1568054596','1'
'48097','637','637','Хэтчбек','1463240917','1568054597','1'
'48098','637','637','Кабриолет','1463240917','1568054597','1'
'48099','637','637','Хэтчбек','1463240917','1568054597','1'
'48101','637','636','Хэтчбек','1463240917','1568054597','1'
'48102','637','636','Хэтчбек','1463240917','1568054598','1'
'48105','637','639','Седан','1463240917','1653252069','1'
'48108','647','652','Кабриолет','1463240931','1568054599','1'
'48109','651','655','Кроссовер','1463240949','1568054599','1'
'48110','651','9327','Внедорожник','1463240949','1568054600','1'
'48111','651','9327','Внедорожник','1463240949','1568054600','1'
'48113','658','674','Пикап','1463240982','1568054603','1'
'48114','658','129706','Пикап','1463240982','1568054603','1'
'48115','658','129706','Пикап','1463240982','1568054603','1'
'48116','658','676','Пикап','1463240982','1568054603','1'
'48117','660','9329','Хэтчбек','1463241006','1568054604','1'
'48118','660','9047','Седан','1463241006','1653252092','1'
'48119','667','6767','Купе','1463241027','1568054606','1'
'48120','669','9334','Минивэн','1463241032','1568054606','1'
'48121','676','9335','Седан','1463241066','1568054606','1'
'48122','676','9335','Хэтчбек','1463241066','1568054606','1'
'48123','676','700','Хэтчбек','1463241066','1568054606','1'
'48124','676','702','Хэтчбек','1463241066','1568054606','1'
'48126','682','7207','Кроссовер','1463241073','1568054607','1'
'48127','22474','11004','Хэтчбек','1463241073','1568055661','1'
'48128','688','704','Хэтчбек','1463241078','1568054607','1'
'48129','701','9338','Пикап','1463241183','1568054608','1'
'48130','721','9340','Пикап','1463241250','1600761743','1'
'48131','725','9341','Пикап','1463241255','1568054641','1'
'48132','726','9342','Хэтчбек','1463241303','1600761751','1'
'48133','727','9343','Седан','1463241305','1600761752','1'
'48134','739','739','Универсал','1463241371','1568054642','1'
'48135','753','9348','Седан','1463241467','1568054645','1'
'48136','753','9348','Седан','1463241467','1568054645','1'
'48137','753','9348','Универсал','1463241467','1568054645','1'
'48138','753','9348','Седан','1463241467','1568054645','1'
'48139','753','9348','Купе','1463241467','1568054645','1'
'48140','753','9050','Седан','1463241467','1568054645','1'
'48141','753','9051','Универсал','1463241467','1637312640','1'
'48142','753','9051','Купе','1463241467','1568054645','1'
'48143','753','9051','Седан','1463241467','1568054645','1'
'48144','753','757','Хэтчбек','1463241467','1653260095','1'
'48145','753','757','Седан','1463241467','1653260095','1'
'48147','753','9053','Седан','1463241467','1653260095','1'
'48148','753','9053','Хэтчбек','1463241467','1653260095','1'
'48149','753','9053','Седан','1463241467','1653260095','1'
'48150','753','7233','Седан','1463241467','1653260095','1'
'48151','753','7233','Седан','1463241467','1653260095','1'
'48152','754','9350','Универсал','1463241469','1568054646','1'
'48153','756','8086','Универсал','1463241474','1568054647','1'
'48155','759','763','Хэтчбек','1463241491','1653260110','1'
'48156','759','763','Кабриолет','1463241491','1653260110','1'
'48157','761','768','Универсал','1463241544','1568054648','1'
'48158','761','770','Седан','1463241544','1568054648','1'
'48159','761','770','Седан','1463241544','1568054648','1'
'48160','761','6195','Купе','1463241544','1568054648','1'
'48161','761','6195','Седан','1463241544','1568054649','1'
'48162','761','6195','Седан','1463241544','1568054648','1'
'48163','761','6195','Седан','1463241544','1568054649','1'
'48165','761','771','Хэтчбек','1463241544','1568054649','1'
'48167','761','771','Седан','1463241544','1568054649','1'
'48168','761','771','Седан','1463241544','1568054649','1'
'48169','761','771','Седан','1463241544','1568054649','1'
'48171','761','6196','Хэтчбек','1463241544','1568054650','1'
'48172','761','6196','Хэтчбек','1463241544','1568054649','1'
'48173','761','6196','Седан','1463241544','1568054649','1'
'48174','761','6196','Седан','1463241544','1568054650','1'
'48176','761','772','Седан','1463241544','1568054650','1'
'48177','761','772','Седан','1463241544','1568054650','1'
'48178','761','772','Хэтчбек','1463241544','1568054650','1'
'48179','761','773','Лифтбек','1463241544','1568054650','1'
'48180','761','773','Купе','1463241544','1568054650','1'
'48183','761','8095','Седан','1463241545','1653260216','1'
'48184','761','8095','Хэтчбек','1463241545','1653260216','1'
'48185','761','8096','Седан','1463241545','1653260217','1'
'48186','761','9353','Универсал','1463241545','1653260217','1'
'48187','761','8096','Седан','1463241545','1653260217','1'
'48188','766','9354','Внедорожник','1463241562','1568054653','1'
'48189','766','9354','Внедорожник','1463241562','1568054653','1'
'48190','769','9355','Минивэн','1463241606','1568054654','1'
'48191','770','6615','Кроссовер','1463241610','1653252193','1'
'48192','770','789','Кроссовер','1463241610','1653252195','1'
'48193','771','9356','Минивэн','1463241614','1568054654','1'
'48194','771','9356','Минивэн','1463241614','1568054654','1'
'48195','771','8100','Минивэн','1463241614','1568054654','1'
'48196','773','9357','Седан','1463241617','1568054654','1'
'48197','774','5834','Хэтчбек','1463241625','1568054654','1'
'48198','774','9358','Хэтчбек','1463241625','1568054655','1'
'48199','774','9358','Хэтчбек','1463241625','1568054655','1'
'48200','774','9358','Хэтчбек','1463241625','1568054655','1'
'48201','774','9358','Хэтчбек','1463241625','1568054655','1'
'48202','774','791','Хэтчбек','1463241625','1568054655','1'
'48203','774','791','Хэтчбек','1463241625','1568054655','1'
'48204','774','791','Хэтчбек','1463241625','1568054655','1'
'48205','774','792','Хэтчбек','1463241625','1568054655','1'
'48206','776','8102','Минивэн','1463241630','1568054655','1'
'48207','776','9359','Минивэн','1463241630','1568054655','1'
'48208','779','798','Седан','1463241669','1568054656','1'
'48209','780','6002','Купе','1463241681','1568054656','1'
'48210','780','801','Купе','1463241681','1568054656','1'
'48211','780','6003','Купе','1463241681','1568054657','1'
'48212','780','6003','Купе','1463241681','1568054657','1'
'48213','780','6003','Седан','1463241681','1568054657','1'
'48214','780','804','Хэтчбек','1463241681','1568054657','1'
'48215','780','804','Лифтбек','1463241681','1568054657','1'
'48216','782','6004','Хэтчбек','1463241685','1568054657','1'
'48217','782','6004','Хэтчбек','1463241685','1568054657','1'
'48218','783','9360','Седан','1463241692','1568054658','1'
'48219','784','6007','Хэтчбек','1463241703','1568054658','1'
'48220','784','811','Хэтчбек','1463241703','1568054658','1'
'48221','784','9361','Хэтчбек','1463241703','1568054658','1'
'48222','784','9362','Хэтчбек','1463241703','1568054658','1'
'48223','784','9362','Хэтчбек','1463241703','1568054659','1'
'48224','784','813','Хэтчбек','1463241703','1568054659','1'
'48225','784','8105','Хэтчбек','1463241703','1568054659','1'
'48227','784','9363','Пикап','1463241703','1653260451','1'
'48228','784','9363','Хэтчбек','1463241703','1653260451','1'
'48229','784','9363','Седан','1463241703','1653260452','1'
'48230','784','9363','Седан','1463241703','1653260451','1'
'48231','785','9364','Хэтчбек','1463241707','1568054659','1'
'48232','785','9365','Хэтчбек','1463241707','1568054659','1'
'48233','785','9365','Хэтчбек','1463241707','1568054659','1'
'48234','788','8110','Тарга','1463241713','1568054660','1'
'48235','788','9366','Купе','1463241713','1568054660','1'
'48236','788','9366','Тарга','1463241713','1568054660','1'
'48237','790','9367','Минивэн','1463241735','1568054660','1'
'48238','790','9367','Минивэн','1463241735','1568054660','1'
'48239','790','9368','Минивэн','1463241735','1568054660','1'
'48240','790','9368','Минивэн','1463241735','1568054660','1'
'48241','790','9368','Минивэн','1463241735','1568054660','1'
'48242','790','819','Минивэн','1463241735','1568054660','1'
'48243','790','819','Минивэн','1463241735','1568054660','1'
'48244','790','9369','Минивэн','1463241735','1568054660','1'
'48245','790','820','Минивэн','1463241735','1568054660','1'
'48246','790','820','Минивэн','1463241735','1568054660','1'
'48247','790','9370','Минивэн','1463241735','1568054661','1'
'48248','790','9370','Минивэн','1463241735','1568054661','1'
'48249','790','9370','Минивэн','1463241735','1568054661','1'
'48250','790','821','Минивэн','1463241735','1568054661','1'
'48251','790','822','Минивэн','1463241735','1568054661','1'
'48252','795','829','Купе','1463241751','1568054662','1'
'48253','795','829','Купе','1463241751','1568054662','1'
'48254','800','8115','Родстер','1463241784','1653252227','1'
'48255','800','8115','Родстер','1463241784','1653252227','1'
'48256','801','834','Седан','1463241787','1568054663','1'
'48257','803','9371','Минивэн','1463241795','1568054663','1'
'48258','803','9371','Минивэн','1463241795','1568054663','1'
'48259','803','836','Минивэн','1463241795','1568054663','1'
'48260','803','9372','Минивэн','1463241795','1568054663','1'
'48261','803','9372','Минивэн','1463241795','1568054663','1'
'48262','803','838','Минивэн','1463241795','1568054663','1'
'48263','804','6014','Минивэн','1463241800','1568054664','1'
'48264','807','8120','Седан','1463241805','1568054664','1'
'48265','817','8129','Внедорожник','1463241854','1568054665','1'
'48266','820','849','Седан','1463241908','1568054667','1'
'48267','820','851','Хэтчбек','1463241908','1568054667','1'
'48268','821','9377','Седан','1463241912','1568054667','1'
'48269','821','9378','Седан','1463241912','1568054667','1'
'48270','822','852','Купе','1463241917','1568054667','1'
'48271','822','9380','Купе','1463241917','1568054667','1'
'48272','824','858','Универсал','1463241931','1568054669','1'
'48273','824','9384','Седан','1463241931','1568054669','1'
'48274','825','9385','Седан','1463241935','1568054669','1'
'48275','825','9386','Седан','1463241935','1600762105','1'
'48276','826','9387','Хэтчбек','1463241945','1568054669','1'
'48277','826','9387','Седан','1463241945','1568054669','1'
'48278','826','9387','Хэтчбек','1463241945','1568054669','1'
'48279','826','9388','Хэтчбек','1463241945','1568054670','1'
'48280','826','9388','Хэтчбек','1463241945','1568054669','1'
'48281','826','9388','Седан','1463241945','1568054670','1'
'48282','826','9389','Седан','1463241945','1568054670','1'
'48283','826','9389','Хэтчбек','1463241945','1568054670','1'
'48284','826','861','Хэтчбек','1463241945','1568054670','1'
'48285','826','862','Хэтчбек','1463241945','1568054670','1'
'48286','826','862','Хэтчбек','1463241945','1568054670','1'
'48287','827','9390','Внедорожник','1463241950','1534972795','1'
'48288','827','9390','Внедорожник','1463241950','1534972794','1'
'48291','828','6022','Купе','1463241955','1568054672','1'
'48292','828','865','Купе','1463241955','1568054672','1'
'48293','828','865','Купе','1463241955','1568054672','1'
'48295','831','9392','Седан','1463241968','1585881642','1'
'48296','839','9394','Седан','1463241993','1568054676','1'
'48297','840','9395','Минивэн','1463241995','1568054676','1'
'48298','842','9396','Минивэн','1463242026','1568054676','1'
'48299','842','9397','Минивэн','1463242026','1568054676','1'
'48300','844','881','Универсал','1463242030','1568054676','1'
'48301','844','881','Хэтчбек','1463242030','1568054676','1'
'48302','844','881','Седан','1463242030','1568054676','1'
'48303','844','881','Пикап','1463242030','1568054676','1'
'48304','845','9398','Кроссовер','1463242037','1568054677','1'
'48305','849','887','Седан','1463242051','1568054678','1'
'48306','849','889','Седан','1463242051','1568054678','1'
'48307','850','894','Минивэн','1463242056','1568054679','1'
'48308','850','6029','Минивэн','1463242056','1568054679','1'
'48309','850','10261','Минивэн','1463242056','1568054679','1'
'48310','851','9404','Седан','1463242058','1568054679','1'
'48311','853','9405','Купе','1463242085','1568054680','1'
'48312','856','9406','Купе','1463242092','1600762224','1'
'48313','859','9407','Седан','1463242103','1568054681','1'
'48314','859','9408','Седан','1463242103','1568054681','1'
'48315','859','9409','Седан','1463242103','1568054681','1'
'48316','859','9409','Хэтчбек','1463242103','1568054681','1'
'48317','859','9409','Хэтчбек','1463242103','1568054681','1'
'48318','862','902','Кроссовер','1463242109','1653252293','1'
'48319','864','909','Кабриолет','1463242150','1568054682','1'
'48320','864','909','Купе','1463242150','1568054682','1'
'48321','864','910','Купе','1463242151','1568054683','1'
'48322','864','910','Кабриолет','1463242151','1568054683','1'
'48323','864','9412','Седан','1463242151','1568054683','1'
'48324','864','9412','Купе','1463242151','1568054683','1'
'48325','864','9413','Купе','1463242151','1568054683','1'
'48326','864','9413','Седан','1463242151','1568054683','1'
'48327','864','9414','Седан','1463242151','1568054683','1'
'48328','864','9415','Седан','1463242151','1568054683','1'
'48329','867','5895','Седан','1463242160','1568054684','1'
'48330','867','912','Седан','1463242160','1568054684','1'
'48331','867','912','Седан','1463242160','1568054684','1'
'48335','872','9421','Кроссовер','1463242171','1568054685','1'
'48336','873','8165','Кроссовер','1463242172','1568054685','1'
'48337','886','9423','Внедорожник','1463242218','1568054700','1'
'48338','886','9423','Внедорожник','1463242218','1568054700','1'
'48339','886','925','Внедорожник','1463242218','1568054700','1'
'48340','898','949','Внедорожник','1463242324','1568054702','1'
'48341','916','7251','Седан','1463242389','1568054703','1'
'48342','917','9424','Седан','1463242392','1568054703','1'
'48343','917','9424','Универсал','1463242392','1568054703','1'
'48344','918','966','Седан','1463242397','1568054704','1'
'48345','918','967','Седан','1463242397','1568054704','1'
'48346','919','969','Седан','1463242403','1568054704','1'
'48347','922','979','Кабриолет','1463242421','1568054705','1'
'48348','922','979','Купе','1463242421','1568054705','1'
'48349','922','979','Кабриолет','1463242421','1568054705','1'
'48350','922','6201','Купе','1463242421','1568054705','1'
'48351','922','6201','Кабриолет','1463242421','1568054705','1'
'48352','922','6201','Кабриолет','1463242421','1568054705','1'
'48353','922','9428','Купе','1463242421','1568054705','1'
'48354','922','9428','Купе','1463242421','1568054705','1'
'48355','922','9428','Кабриолет','1463242421','1568054705','1'
'48356','922','9428','Кабриолет','1463242421','1568054706','1'
'48357','922','980','Купе','1463242421','1568054706','1'
'48358','922','980','Купе','1463242421','1568054706','1'
'48359','922','980','Кабриолет','1463242421','1568054706','1'
'48360','922','980','Кабриолет','1463242421','1568054706','1'
'48362','927','987','Внедорожник','1463242454','1568054707','1'
'48363','931','9429','Внедорожник','1463242463','1568054707','1'
'48364','931','9429','Внедорожник','1463242463','1568054707','1'
'48365','934','9430','Седан','1463242506','1600762408','1'
'48366','934','9430','Хэтчбек','1463242506','1568054708','1'
'48367','936','9431','Седан','1463242510','1568054708','1'
'48368','936','9432','Седан','1463242510','1568054708','1'
'48369','937','9433','Минивэн','1463242514','1568054708','1'
'48370','939','6849','Хэтчбек','1463242529','1568054709','1'
'48371','939','6849','Хэтчбек','1463242529','1568054710','1'
'48372','939','1005','Универсал','1463242529','1568054710','1'
'48373','939','1005','Хэтчбек','1463242529','1568054710','1'
'48374','942','9434','Седан','1463242540','1600762447','1'
'48375','950','1022','Хэтчбек','1463242582','1568054714','1'
'48376','951','9437','Седан','1463242584','1568054714','1'
'48377','952','9438','Седан','1463242591','1568054714','1'
'48378','952','6908','Хэтчбек','1463242591','1568054714','1'
'48379','952','5631','Седан','1463242591','1568054714','1'
'48380','953','10316','Седан','1463242594','1568054715','1'
'48381','956','9440','Универсал','1463242634','1568054716','1'
'48382','956','9440','Седан','1463242634','1568054716','1'
'48383','962','8207','Хэтчбек','1463242660','1568054718','1'
'48384','962','9442','Седан','1463242660','1568054718','1'
'48385','962','9442','Хэтчбек','1463242660','1568054718','1'
'48386','962','123036','Седан','1463242660','1463242660','1'
'48388','962','9444','Лифтбек','1463242660','1568054718','1'
'48389','962','9444','Седан','1463242660','1568054718','1'
'48390','962','9444','Седан','1463242660','1568054718','1'
'48391','962','9445','Лифтбек','1463242660','1568054718','1'
'48392','975','9446','Родстер','1463242699','1653252406','1'
'48393','975','9446','Купе','1463242699','1568054720','1'
'48394','975','9446','Купе','1463242699','1568054720','1'
'48395','975','9446','Купе','1463242699','1568054720','1'
'48396','975','9447','Родстер','1463242699','1653252407','1'
'48397','975','9447','Купе','1463242699','1568054720','1'
'48398','975','9447','Купе','1463242699','1568054720','1'
'48399','975','9447','Купе','1463242699','1568054720','1'
'48400','977','1044','Купе','1463242748','1568054721','1'
'48401','977','1044','Купе','1463242748','1568054721','1'
'48402','977','1044','Купе','1463242748','1568054720','1'
'48403','977','1043','Родстер','1463242748','1653252408','1'
'48404','983','6882','Родстер','1463242755','1653252411','1'
'48405','984','8220','Родстер','1463242757','1653252413','1'
'48406','990','1050','Хэтчбек','1463242807','1568054722','1'
'48407','992','9448','Хэтчбек','1463242811','1568054722','1'
'48408','992','9448','Купе','1463242811','1568054722','1'
'48409','1008','1067','Кроссовер','1463242884','1568054725','1'
'48415','1026','9449','Седан','1463242996','1568054729','1'
'48418','1028','8241','Купе','1463243003','1568054729','1'
'48419','1029','1105','Кроссовер','1463243009','1568054730','1'
'48420','1032','9450','Седан','1463243014','1568054730','1'
'48421','1049','1123','Лимузин','1463243058','1653262492','1'
'48422','1049','1123','Седан','1463243058','1568054732','1'
'48423','1053','1128','Родстер','1463243106','1653252467','1'
'48424','1054','9452','Купе','1463243109','1568054760','1'
'48425','1056','8253','Купе','1463243115','1568054761','1'
'48426','1064','7277','Минивэн','1463243167','1568054761','1'
'48427','1107','5651','Купе','1463243346','1568054764','1'
'48428','1115','6039','Седан','1463243355','1568054764','1'
'48429','1115','6039','Седан','1463243355','1568054764','1'
'48430','1123','1159','Хэтчбек','1463243416','1568054765','1'
'48431','1124','1163','Хэтчбек','1463243426','1568054766','1'
'48432','1124','6043','Хэтчбек','1463243426','1568054766','1'
'48433','1125','1167','Хэтчбек','1463243444','1568054767','1'
'48434','1125','1167','Хэтчбек','1463243444','1568054767','1'
'48436','1125','9456','Универсал','1463243444','1653262721','1'
'48437','1125','9456','Хэтчбек','1463243444','1653262721','1'
'48438','1125','9456','Хэтчбек','1463243444','1653262721','1'
'48439','1127','6047','Лифтбек','1463243459','1568054769','1'
'48440','1127','1175','Лифтбек','1463243459','1568054769','1'
'48441','1128','8302','Купе','1463243463','1568054770','1'
'48442','1129','9457','Седан','1463243480','1568054770','1'
'48443','1129','1176','Седан','1463243480','1568054770','1'
'48444','1129','9459','Седан','1463243480','1568054770','1'
'48445','1129','9459','Купе','1463243480','1568054770','1'
'48446','1129','1178','Универсал','1463243480','1568054770','1'
'48447','1129','1178','Лифтбек','1463243480','1568054771','1'
'48448','1129','1179','Купе','1463243480','1653262887','1'
'48449','1129','1179','Лифтбек','1463243480','1653262887','1'
'48450','1129','9460','Купе','1463243480','1653262887','1'
'48451','1129','9460','Седан','1463243480','1653262887','1'
'48452','1132','9462','Седан','1463243496','1568054771','1'
'48453','1132','9463','Хэтчбек','1463243496','1568497930','1'
'48454','1132','9463','Седан','1463243496','1568054771','1'
'48455','1132','5653','Хэтчбек','1463243496','1568497932','1'
'48456','1132','5653','Седан','1463243496','1568054772','1'
'48457','1132','9464','Универсал','1463243496','1568054773','1'
'48458','1132','9464','Седан','1463243496','1568054773','1'
'48459','1132','9464','Хэтчбек','1463243496','1568497982','1'
'48460','1133','1186','Хэтчбек','1463243502','1568054774','1'
'48461','1133','1187','Хэтчбек','1463243502','1568054774','1'
'48462','1135','9466','Кроссовер','1463243506','1568054774','1'
'48463','1136','7292','Хэтчбек','1463243510','1568054774','1'
'48464','1136','9467','Хэтчбек','1463243510','1568054774','1'
'48465','1136','9467','Хэтчбек','1463243510','1568054774','1'
'48466','1136','9468','Хэтчбек','1463243510','1568054774','1'
'48467','1137','9469','Пикап','1463243518','1653262951','1'
'48468','1137','9469','Пикап','1463243518','1568054775','1'
'48469','1137','9469','Пикап','1463243518','1653262954','1'
'48470','1137','9469','Пикап','1463243518','1568054774','1'
'48472','1137','9470','Пикап','1463243518','1653262954','1'
'48473','1137','9471','Пикап','1463243518','1653262954','1'
'48474','1137','9472','Пикап','1463243518','1653262954','1'
'48475','1140','1190','Минивэн','1463243528','1568054775','1'
'48477','1140','9474','Минивэн','1463243528','1653262943','1'
'48482','1141','6779','Пикап','1463243537','1568054776','1'
'48486','1142','9476','Седан','1463243547','1568054776','1'
'48487','1142','1193','Хэтчбек','1463243547','1653262983','1'
'48488','1142','9479','Купе','1463243547','1653262983','1'
'48489','1142','9479','Седан','1463243547','1653262983','1'
'48490','1142','9480','Седан','1463243547','1653262983','1'
'48491','1142','9481','Купе','1463243547','1653262984','1'
'48492','1142','9481','Седан','1463243547','1653262983','1'
'48493','1147','9483','Кроссовер','1463243558','1600762855','1'
'48494','1148','9486','Хэтчбек','1463243586','1568054778','1'
'48495','1148','1203','Хэтчбек','1463243586','1568054778','1'
'48496','1156','9487','Хэтчбек','1463243615','1653263009','1'
'48497','1156','9488','Седан','1463243615','1568054778','1'
'48498','1156','9489','Седан','1463243615','1568054778','1'
'48499','1156','1204','Хэтчбек','1463243615','1653263035','1'
'48500','1156','9490','Хэтчбек','1463243615','1653263035','1'
'48501','1156','9491','Хэтчбек','1463243615','1653263035','1'
'48502','1156','9491','Хэтчбек','1463243615','1653263035','1'
'48503','1156','9492','Хэтчбек','1463243615','1653263035','1'
'48504','1156','9492','Хэтчбек','1463243615','1653263035','1'
'48505','1156','9493','Купе','1463243615','1653263035','1'
'48506','1156','9493','Купе','1463243615','1653263035','1'
'48507','1156','9494','Седан','1463243615','1653263035','1'
'48508','1156','9494','Седан','1463243615','1653263035','1'
'48509','1156','9494','Купе','1463243615','1653263035','1'
'48510','1156','9494','Купе','1463243615','1653263035','1'
'48511','1156','9495','Седан','1463243615','1653263035','1'
'48512','1156','9495','Купе','1463243615','1653263035','1'
'48513','1156','9495','Купе','1463243615','1653263035','1'
'48514','1156','9495','Седан','1463243615','1653263036','1'
'48515','1156','9495','Купе','1463243616','1653263035','1'
'48516','1156','9495','Седан','1463243616','1653263036','1'
'48517','1156','9495','Седан','1463243616','1653263035','1'
'48518','1156','9495','Купе','1463243616','1653263036','1'
'48519','1156','9496','Седан','1463243616','1653263036','1'
'48520','1156','9497','Седан','1463243616','1653263036','1'
'48521','1156','9497','Пикап','1463243616','1653263036','1'
'48522','1156','9497','Купе','1463243616','1653263036','1'
'48523','1156','9497','Седан','1463243616','1653263036','1'
'48524','1158','8307','Хэтчбек','1463243619','1568054780','1'
'48525','1161','9498','Минивэн','1463243647','1568054780','1'
'48526','1161','6048','Минивэн','1463243647','1568054780','1'
'48527','1161','1210','Минивэн','1463243647','1568054781','1'
'48528','1161','9499','Минивэн','1463243647','1568054781','1'
'48529','1163','9500','Родстер','1463243656','1653252552','1'
'48530','1163','6634','Родстер','1463243656','1653252553','1'
'48531','1163','1213','Родстер','1463243656','1653252555','1'
'48532','1164','9501','Купе','1463243658','1653263069','1'
'48533','1167','9502','Минивэн','1463243664','1568054782','1'
'48534','1169','9503','Пикап','1463243668','1653263082','1'
'48535','1170','1222','Седан','1463243672','1568054783','1'
'48536','1173','1227','Кабриолет','1463243709','1653263088','1'
'48537','1173','9507','Купе','1463243709','1653263088','1'
'48538','1173','9508','Купе','1463243709','1653263088','1'
'48539','1173','9509','Купе','1463243709','1653263100','1'
'48541','1178','1231','Кроссовер','1463243720','1568054783','1'
'48542','1178','9511','Кроссовер','1463243720','1629665166','1'
'48544','1190','128097','Фургон','1463243769','1463243769','1'
'48545','1227','9512','Седан','1463243887','1568054786','1'
