'id_car_model','id_car_mark','name','name_rus','date_create','date_update','id_car_type'
'22848','113','Efini MS-8',NULL,'1571007901','1571007901','1'
'22849','113','Proceed Marvie',NULL,'1571007902','1571007902','1'
'22850','116','GLC',NULL,'1571007962','1571007962','1'
'22851','116','GLE',NULL,'1571007962','1571007962','1'
'22854','116','GLC AMG',NULL,'1571007962','1571007962','1'
'22855','116','GLC Coupe AMG',NULL,'1571007962','1571007962','1'
'22856','116','GLE AMG',NULL,'1571007962','1571007962','1'
'22857','116','GLE Coupe AMG',NULL,'1571007962','1571007962','1'
'22858','116','Maybach G 650 Landaulet',NULL,'1571007962','1571007962','1'
'22859','116','W105',NULL,'1571007962','1571007962','1'
'22860','116','W142',NULL,'1571007962','1571007962','1'
'22861','116','W188',NULL,'1571007962','1571007962','1'
'22862','116','W191',NULL,'1571007962','1571007962','1'
'22863','116','W29',NULL,'1571007962','1571007962','1'
'22864','123','500',NULL,'1571008021','1571008021','1'
'22865','123','Delica D:5',NULL,'1571008021','1571008021','1'
'22866','123','eK Active',NULL,'1571008021','1571008021','1'
'22867','123','eK Classic',NULL,'1571008021','1571008021','1'
'22868','123','eK Custom',NULL,'1571008021','1571008021','1'
'22869','123','eK Space',NULL,'1571008021','1571008021','1'
'22870','123','eK Sport',NULL,'1571008021','1571008021','1'
'22871','123','Triton',NULL,'1571008022','1571008022','1'
'22873','127','Bluebird Maxima',NULL,'1571008082','1571008082','1'
'22874','127','Clipper Rio',NULL,'1571008082','1571008082','1'
'22875','127','Dayz Roox',NULL,'1571008082','1571008082','1'
'22876','127','Exa',NULL,'1571008082','1571008082','1'
'22877','127','NV100 Clipper',NULL,'1571008082','1571008082','1'
'22880','127','Terrano Regulus',NULL,'1571008082','1571008082','1'
'22881','130','Super Six',NULL,'1571008141','1571008141','1'
'22882','139','718 Spyder',NULL,'1571008261','1571008261','1'
'22883','139','911 R',NULL,'1571008261','1571008261','1'
'22884','139','Taycan',NULL,'1571008261','1571008261','1'
'22885','159','100 Series',NULL,'1571008381','1571008381','1'
'22886','159','105, 120',NULL,'1571008381','1571008381','1'
'22887','159','1200',NULL,'1571008381','1571008381','1'
'22888','159','Kodiaq RS',NULL,'1571008381','1571008381','1'
'22889','159','Scala',NULL,'1571008381','1571008381','1'
'22890','166','Bistro',NULL,'1571008443','1571008443','1'
'22891','166','Dias Wagon',NULL,'1571008443','1571008443','1'
'22892','167','Alto Lapin',NULL,'1571008501','1571008501','1'
'22893','167','Cara',NULL,'1571008501','1571008501','1'
'22894','176','Carina E',NULL,'1571008562','1571008562','1'
'22896','176','COMS',NULL,'1571008562','1571008562','1'
'22897','176','Corolla II',NULL,'1571008562','1571008562','1'
'22898','176','FunCargo',NULL,'1571008563','1571008563','1'
'22899','176','Grand HiAce',NULL,'1571008563','1571008563','1'
'22900','176','GT86',NULL,'1571008563','1571008563','1'
'22901','176','MasterAce Surf',NULL,'1571008563','1571008563','1'
'22902','176','Pixis Space',NULL,'1571008563','1571008563','1'
'22903','176','Prius Alpha',NULL,'1571008563','1571008563','1'
'22904','176','Spade',NULL,'1571008563','1571008563','1'
'22905','176','Tank',NULL,'1571008563','1571008563','1'
'22906','176','Touring HiAce',NULL,'1571008563','1571008563','1'
'22907','176','WiLL',NULL,'1571008564','1571008564','1'
'22908','184','EuroVan',NULL,'1571008621','1571008621','1'
'22909','184','Golf Sportsvan',NULL,'1571008621','1571008621','1'
'22910','184','ID.3',NULL,'1571008621','1571008621','1'
'22911','184','K70',NULL,'1571008621','1571008621','1'
'22912','184','Karmann-Ghia',NULL,'1571008621','1571008621','1'
'22913','184','Lupo GTI',NULL,'1571008621','1571008621','1'
'22914','184','Type 3',NULL,'1571008622','1571008622','1'
'22915','185','240 Series',NULL,'1571008682','1571008682','1'
'22916','185','V90 Cross Country',NULL,'1571008682','1571008682','1'
'22917','185','120 Series',NULL,'1571008682','1571008682','1'
'22918','185','140 Series',NULL,'1571008682','1571008682','1'
'22919','185','260 Series',NULL,'1571008682','1571008682','1'
'22920','185','P1900',NULL,'1571008682','1571008682','1'
'22921','216','18',NULL,'1571008741','1571008741','1'
'22922','216','2308 «Атаман»',NULL,'1571008741','1571008741','1'
'22923','216','3111 «Волга»',NULL,'1571008741','1571008741','1'
'22924','216','46',NULL,'1571008741','1571008741','1'
'22925','216','61',NULL,'1571008742','1571008742','1'
'22926','216','Volga Siber',NULL,'1571008742','1571008742','1'
'22927','216','М-20 «Победа»',NULL,'1571008742','1571008742','1'
'22928','227','3159',NULL,'1571008802','1571008802','1'
'22929','3664','Trumpf Junior',NULL,'1571008981','1571008981','1'
'22930','3','6',NULL,'1571009043','1571009043','1'
'22931','291','D4',NULL,'1571009101','1571009101','1'
'22932','291','Roadster',NULL,'1571009101','1571009101','1'
'22933','3705','Eagle',NULL,'1571009282','1571009282','1'
'22934','3705','Hornet',NULL,'1571009282','1571009282','1'
'22935','4154','21541 Stalker',NULL,'1571009341','1571009341','1'
'22936','9','DB AR1',NULL,'1571009583','1571009583','1'
'22937','11','Metro',NULL,'1571009762','1571009762','1'
'22938','11','Sprite',NULL,'1571009762','1571009762','1'
'22939','4147','BJ2020',NULL,'1571009941','1571009941','1'
'22940','4147','Jeep Cherokee 2500',NULL,'1571009941','1571009941','1'
'22941','4147','Luba (XB624)',NULL,'1571009941','1571009941','1'
'22942','4155','Qute',NULL,'1571010001','1571010001','1'
'22943','4156','1989',NULL,'1571010122','1571010122','1'
'22944','4156','2018',NULL,'1571010122','1571010122','1'
'22945','15','S',NULL,'1571010183','1571010183','1'
'22946','4157','Vintage',NULL,'1571010301','1571010301','1'
'22947','17','CD',NULL,'1571010362','1571010362','1'
'22948','3676','Hansa 1100',NULL,'1571010481','1571010481','1'
'22949','20','ML 63 Biturbo',NULL,'1571010541','1571010541','1'
'22950','21','FRV (BS2)',NULL,'1571010602','1571010602','1'
'22951','21','M1 (BS6)',NULL,'1571010602','1571010602','1'
'22952','21','M2 (BS4)',NULL,'1571010602','1571010602','1'
'22953','21','M3 (BC3)',NULL,'1571010602','1571010602','1'
'22954','22','Blenheim Speedster',NULL,'1571010661','1571010661','1'
'22955','24','EB Veyron 16.4',NULL,'1571010781','1571010781','1'
'22956','24','Type 55',NULL,'1571010781','1571010781','1'
'22957','25','GS',NULL,'1571010842','1571010842','1'
'22958','25','LeSabre',NULL,'1571010842','1571010842','1'
'22959','25','Wildcat',NULL,'1571010842','1571010842','1'
'22960','26','F8 (S8)',NULL,'1571010902','1571010902','1'
'22961','28','DeVille',NULL,'1571011021','1571011021','1'
'22962','30','FX4',NULL,'1571011142','1571011142','1'
'22963','3752','Benni',NULL,'1571011261','1571011261','1'
'22964','32','Alsvin V7',NULL,'1571011322','1571011322','1'
'22965','32','CS35PLUS',NULL,'1571011322','1571011322','1'
'22966','32','CX20',NULL,'1571011322','1571011322','1'
'22967','33','SUV (CS6)',NULL,'1571011383','1571011383','1'
'22968','34','Arrizo 3',NULL,'1571011501','1571011501','1'
'22969','34','B13',NULL,'1571011501','1571011501','1'
'22971','34','Bonus 3 (E3/A19)',NULL,'1571011501','1571011501','1'
'22979','34','QQme',NULL,'1571011501','1571011501','1'
'22980','34','Sweet (QQ)',NULL,'1571011501','1571011501','1'
'22984','36','300 Letter Series',NULL,'1571011621','1571011621','1'
'22985','36','Town & Country',NULL,'1571011622','1571011622','1'
'22986','36','TC by Maserati',NULL,'1571011622','1571011622','1'
'22987','39','T Rex',NULL,'1571011802','1571011802','1'
'22988','4158','L-29',NULL,'1571011861','1571011861','1'
'22989','40','1325',NULL,'1571011923','1571011923','1'
'22990','40','SuperNova',NULL,'1571011923','1571011923','1'
'22991','44','Bee',NULL,'1571012101','1571012101','1'
'22992','44','Delta Wagon',NULL,'1571012101','1571012101','1'
'22993','44','Mira e:S',NULL,'1571012102','1571012102','1'
'22994','44','Fellow',NULL,'1571012102','1571012102','1'
'22995','44','Midget',NULL,'1571012102','1571012102','1'
'22996','44','Move Canbus',NULL,'1571012102','1571012102','1'
'22997','44','Move Conte',NULL,'1571012102','1571012102','1'
'22998','44','Tanto Exe',NULL,'1571012102','1571012102','1'
'22999','45','SP250',NULL,'1571012162','1571012162','1'
'23000','47','240Z',NULL,'1571012221','1571012221','1'
'23001','47','GO+',NULL,'1571012221','1571012221','1'
'23002','4159','D6',NULL,'1571012341','1571012341','1'
'23003','3665','Custom',NULL,'1571012522','1571012522','1'
'23004','4160','3=6',NULL,'1571012581','1571012581','1'
'23005','51','Charger Daytona',NULL,'1571012642','1571012642','1'
'23006','51','Custom Royal',NULL,'1571012642','1571012642','1'
'23007','51','D/W Series',NULL,'1571012642','1571012642','1'
'23008','51','D8',NULL,'1571012642','1571012642','1'
'23009','51','WC series',NULL,'1571012642','1571012642','1'
'23010','51','Mayfair',NULL,'1571012642','1571012642','1'
'23011','52','370',NULL,'1571012702','1571012702','1'
'23012','52','A9',NULL,'1571012702','1571012702','1'
'23013','52','H30 Cross',NULL,'1571012702','1571012702','1'
'23017','54','D8 GTO',NULL,'1571012823','1571012823','1'
'23018','3589','7 Crossback',NULL,'1571012883','1571012883','1'
'23019','4162','H3',NULL,'1571012942','1571012942','1'
'23020','4162','H5',NULL,'1571012942','1571012942','1'
'23021','60','250 GTO',NULL,'1571013301','1571013301','1'
'23022','60','575M',NULL,'1571013301','1571013301','1'
'23023','60','612',NULL,'1571013301','1571013301','1'
'23024','60','812',NULL,'1571013301','1571013301','1'
'23025','60','Dino 206 GT',NULL,'1571013301','1571013301','1'
'23026','60','Dino 208/308 GT4',NULL,'1571013301','1571013301','1'
'23027','60','Dino 246 GT',NULL,'1571013301','1571013301','1'
'23028','60','Monza SP',NULL,'1571013301','1571013301','1'
'23029','61','124 Spider',NULL,'1571013362','1571013362','1'
'23030','61','124 Sport Spider',NULL,'1571013362','1571013362','1'
'23031','61','508',NULL,'1571013362','1571013362','1'
'23032','61','X 1/9',NULL,'1571013362','1571013362','1'
'23033','4163','F',NULL,'1571013482','1571013482','1'
'23034','66','6500 (Land King)',NULL,'1571013722','1571013722','1'
'23035','4164','Trumpchi GS8',NULL,'1571013782','1571013782','1'
'23036','67','CK (Otaka)',NULL,'1571013842','1571013842','1'
'23037','67','FC (Vision)',NULL,'1571013842','1571013842','1'
'23038','67','LC (Panda)',NULL,'1571013842','1571013842','1'
'23039','67','LC (Panda) Cross',NULL,'1571013842','1571013842','1'
'23040','67','TX4',NULL,'1571013842','1571013842','1'
'23041','4165','Madison',NULL,'1571014202','1571014202','1'
'23042','71','Cowry (V80)',NULL,'1571014262','1571014262','1'
'23043','71','Hover',NULL,'1571014262','1571014262','1'
'23044','71','Voleex C10 (Phenom)',NULL,'1571014262','1571014262','1'
'23045','71','Wingle',NULL,'1571014262','1571014262','1'
'23046','73','Family F7',NULL,'1571014383','1571014383','1'
'23047','4166','Rekord',NULL,'1571014442','1571014442','1'
'23048','4166','Typ 13',NULL,'1571014442','1571014442','1'
'23049','290','H6 Coupe',NULL,'1571014502','1571014502','1'
'23050','4167','K6',NULL,'1571014681','1571014681','1'
'23051','4168','830',NULL,'1571014862','1571014862','1'
'23052','4168','853',NULL,'1571014862','1571014862','1'
'23053','3739','Super Six',NULL,'1571014981','1571014981','1'
'23054','3816','Travelall',NULL,'1571015281','1571015281','1'
'23055','83','Sahra',NULL,'1571015401','1571015401','1'
'23056','84','Imperator 108i',NULL,'1571015462','1571015462','1'
'23057','85','Fargo Filly',NULL,'1571015521','1571015521','1'
'23058','87','J2 (Yueyue)',NULL,'1571015642','1571015642','1'
'23059','87','J5 (Heyue)',NULL,'1571015642','1571015642','1'
'23060','87','M1 (Refine)',NULL,'1571015642','1571015642','1'
'23061','87','S1 (Rein)',NULL,'1571015642','1571015642','1'
'23062','87','S5 (Eagle)',NULL,'1571015642','1571015642','1'
'23063','87','iEV7S',NULL,'1571015642','1571015642','1'
'23064','88','Mark 2',NULL,'1571015702','1571015702','1'
'23065','90','Interceptor',NULL,'1571015822','1571015822','1'
'23066','4169','X-Bow',NULL,'1571016121','1571016121','1'
'23067','95','Egoista',NULL,'1571016241','1571016241','1'
'23068','96','A 112',NULL,'1571016302','1571016302','1'
'23069','96','Lambda',NULL,'1571016302','1571016302','1'
'23070','96','Monte Carlo',NULL,'1571016302','1571016302','1'
'23071','96','Rally 037',NULL,'1571016302','1571016302','1'
'23072','96','Stratos',NULL,'1571016302','1571016302','1'
'23073','98','X7',NULL,'1571016422','1571016422','1'
'23074','101','Breez (520)',NULL,'1571016601','1571016601','1'
'23075','101','Cebrium (720)',NULL,'1571016601','1571016601','1'
'23076','101','Celliya (530)',NULL,'1571016601','1571016601','1'
'23077','101','Murman (820)',NULL,'1571016601','1571016601','1'
'23078','4170','JS 51',NULL,'1571016662','1571016662','1'
'23079','102','Corsair',NULL,'1571016721','1571016721','1'
'23080','102','Mark III',NULL,'1571016721','1571016721','1'
'23081','102','Mark IV',NULL,'1571016721','1571016721','1'
'23082','102','Nautilus',NULL,'1571016721','1571016721','1'
'23083','4171','Air Concept',NULL,'1571016902','1571016902','1'
'23084','105','Luxgen5',NULL,'1571016961','1571016961','1'
'23085','105','Luxgen7 SUV',NULL,'1571016961','1571016961','1'
'23086','105','U6 Turbo',NULL,'1571016961','1571016961','1'
'23087','106','MM',NULL,'1571017022','1571017022','1'
'23088','107','GTS',NULL,'1571017081','1571017081','1'
'23089','112','Exelero',NULL,'1571017382','1571017382','1'
'23090','118','Metrocab I',NULL,'1571017742','1571017742','1'
'23091','119','MGA',NULL,'1571017801','1571017801','1'
'23092','119','MGB',NULL,'1571017801','1571017801','1'
'23093','119','TD Midget',NULL,'1571017801','1571017801','1'
'23094','124','MC-1',NULL,'1571018102','1571018102','1'
'23095','124','Rock Star',NULL,'1571018102','1571018102','1'
'23096','124','Ryugi',NULL,'1571018102','1571018102','1'
'23097','4172','Ambassador',NULL,'1571018283','1571018283','1'
'23098','128','M15',NULL,'1571018401','1571018401','1'
'23099','129','Firenza',NULL,'1571018462','1571018462','1'
'23100','129','Series 60',NULL,'1571018462','1571018462','1'
'23101','129','Series 70',NULL,'1571018462','1571018462','1'
'23102','129','Starfire',NULL,'1571018462','1571018462','1'
'23103','129','Vista Cruiser',NULL,'1571018462','1571018462','1'
'23104','3666','200/250',NULL,'1571018641','1571018641','1'
'23105','3666','Custom Eight',NULL,'1571018641','1571018641','1'
'23106','132','Zonda',NULL,'1571018701','1571018701','1'
'23107','137','Horizon',NULL,'1571019062','1571019062','1'
'23108','137','Satellite',NULL,'1571019062','1571019062','1'
'23109','137','Volare',NULL,'1571019062','1571019062','1'
'23110','141','Arena',NULL,'1571019302','1571019302','1'
'23111','141','Putra',NULL,'1571019302','1571019302','1'
'23112','141','Savvy',NULL,'1571019302','1571019302','1'
'23113','141','Tiara',NULL,'1571019302','1571019302','1'
'23114','4173','Ambassador',NULL,'1571019601','1571019601','1'
'23115','3689','Nexia R3',NULL,'1571019662','1571019662','1'
'23116','146','Scimitar Sabre',NULL,'1571019721','1571019721','1'
'23117','4174','Tropica Roadster',NULL,'1571019783','1571019783','1'
'23118','4175','QM5',NULL,'1571019902','1571019902','1'
'23119','4175','QM6',NULL,'1571019902','1571019902','1'
'23120','4175','SM3',NULL,'1571019902','1571019902','1'
'23121','4175','SM5',NULL,'1571019902','1571019902','1'
'23122','4175','SM7',NULL,'1571019902','1571019902','1'
'23123','3619','Tank',NULL,'1571019961','1571019961','1'
'23124','3620','Concept_One',NULL,'1571020022','1571020022','1'
'23125','4176','Chopster',NULL,'1571020081','1571020081','1'
'23126','149','20/25',NULL,'1571020142','1571020142','1'
'23127','151','600',NULL,'1571020262','1571020262','1'
'23128','151','800',NULL,'1571020262','1571020262','1'
'23129','151','Mini',NULL,'1571020262','1571020262','1'
'23130','152','600',NULL,'1571020321','1571020321','1'
'23131','4149','Saina',NULL,'1571020382','1571020382','1'
'23132','4149','Tiba',NULL,'1571020382','1571020382','1'
'23133','154','PS-10',NULL,'1571020502','1571020502','1'
'23134','180','S-Series',NULL,'1571020622','1571020622','1'
'23135','180','Taimar',NULL,'1571020622','1571020622','1'
'23136','180','Tasmin',NULL,'1571020622','1571020622','1'
'23137','181','Velox',NULL,'1571020742','1571020742','1'
'23138','182','W8 Twin Turbo',NULL,'1571020801','1571020801','1'
'23139','183','300 Atlantique',NULL,'1571020862','1571020862','1'
'23140','183','400 GT',NULL,'1571020862','1571020862','1'
'23141','157','Tarraco',NULL,'1571021161','1571021161','1'
'23142','4177','C31',NULL,'1571021223','1571021223','1'
'23143','4177','C32',NULL,'1571021223','1571021223','1'
'23144','4177','C51',NULL,'1571021223','1571021223','1'
'23145','4177','C52',NULL,'1571021223','1571021223','1'
'23146','4177','C61',NULL,'1571021223','1571021223','1'
'23147','4177','C81',NULL,'1571021223','1571021223','1'
'23148','4178','1300/1500',NULL,'1571021343','1571021343','1'
'23149','4178','1307',NULL,'1571021343','1571021343','1'
'23150','162','R42',NULL,'1571021582','1571021582','1'
'23151','165','XLV',NULL,'1571021703','1571021703','1'
'23152','4179','1500',NULL,'1571021761','1571021761','1'
'23153','4180','Golden Hawk',NULL,'1571021823','1571021823','1'
'23154','168','Rancho',NULL,'1571022001','1571022001','1'
'23155','169','Sumo Grande',NULL,'1571022062','1571022062','1'
'23156','170','77',NULL,'1571022122','1571022122','1'
'23157','170','80',NULL,'1571022122','1571022122','1'
'23158','170','87',NULL,'1571022122','1571022122','1'
'23159','4181','City',NULL,'1571022302','1571022302','1'
'23160','175','Murat 131',NULL,'1571022481','1571022481','1'
'23161','177','600',NULL,'1571022602','1571022602','1'
'23162','177','P50',NULL,'1571022602','1571022602','1'
'23163','179','Acclaim',NULL,'1571022721','1571022721','1'
'23164','179','Spitfire',NULL,'1571022721','1571022721','1'
'23165','179','TR4',NULL,'1571022721','1571022721','1'
'23166','4182','W23',NULL,'1571022842','1571022842','1'
'23167','4182','W50',NULL,'1571022842','1571022842','1'
'23168','189','GT',NULL,'1571023021','1571023021','1'
'23169','3667','Knight Model 20',NULL,'1571023082','1571023082','1'
'23170','191','Florida',NULL,'1571023202','1571023202','1'
'23171','191','Skala',NULL,'1571023202','1571023202','1'
'23172','191','Yugo',NULL,'1571023202','1571023202','1'
'23173','192','Coupa',NULL,'1571023442','1571023442','1'
'23174','192','Nomad (RX6400)',NULL,'1571023442','1571023442','1'
'23175','192','SR9',NULL,'1571023442','1571023442','1'
'23176','4183','Dallara F399/300',NULL,'1571023682','1571023682','1'
'23177','4183','Шоу-кар «Формула-1»',NULL,'1571023682','1571023682','1'
'23178','217','1102 «Таврия»',NULL,'1571023741','1571023741','1'
'23179','217','1103 «Славута»',NULL,'1571023741','1571023741','1'
'23180','217','1105 «Дана»',NULL,'1571023741','1571023741','1'
'23181','218','111',NULL,'1571023802','1571023802','1'
'23182','3690','101',NULL,'1571023861','1571023861','1'
'23185','219','Москвич-412',NULL,'1571023922','1571023922','1'
'23187','222','1302 Волынь',NULL,'1571024101','1571024101','1'
'23188','223','2142',NULL,'1571024162','1571024162','1'
'23189','224','С-3А',NULL,'1571024221','1571024221','1'
'23190','226','C-30',NULL,'1571024282','1571024282','1'
'23207','48','Longchamp',NULL,'1571940902','1571940902','1'
'23209','4184','EC30',NULL,'1571944985','1571944985','1'
'23220','10','e-tron Sportback',NULL,'1574814124','1574814124','1'
'23221','10','R8 LMP',NULL,'1574814125','1574814125','1'
'23222','63','Mustang Mach-E',NULL,'1574814620','1574814620','1'
'23274','116','Maybach GLS',NULL,'1574815023','1574815023','1'
'23280','9','DBX',NULL,'1574816641','1574816641','1'
'23281','28','CT4',NULL,'1574818083','1574818083','1'
'23282','28','CT4-V',NULL,'1574818083','1574818083','1'
'23283','28','CT5-V',NULL,'1574818083','1574818083','1'
'23284','4186','Stradale',NULL,'1574819223','1574819223','1'
'23285','54','D8 Cosworth',NULL,'1574819883','1574819883','1'
'23286','54','D8 GT',NULL,'1574819883','1574819883','1'
'23287','54','D8 Zetec',NULL,'1574819883','1574819883','1'
'23288','3589','3 Crossback',NULL,'1574819942','1574819942','1'
'23289','56','Vista',NULL,'1574820121','1574820121','1'
'23290','60','Roma',NULL,'1574820361','1574820361','1'
'23291','69','100',NULL,'1574821023','1574821023','1'
'23292','290','F7x',NULL,'1574821502','1574821502','1'
'23294','291','XD4',NULL,'1575163021','1575163021','1'
'23295','123','Bravo',NULL,'1575841622','1575841622','1'
'23296','36','ES',NULL,'1575844924','1575844924','1'
'23297','79','Venue',NULL,'1576782841','1576782841','1'
'23298','92','Proceed',NULL,'1576783022','1576783022','1'
'23299','116','Simplex',NULL,'1576783321','1576783321','1'
'23300','130','Zafira Life',NULL,'1576783502','1576783502','1'
'23301','176','Pixis Joy',NULL,'1576783982','1576783982','1'
'23302','176','Pixis Van',NULL,'1576783982','1576783982','1'
'23303','176','Raize',NULL,'1576783983','1576783983','1'
'23304','44','Cast',NULL,'1576787163','1576787163','1'
'23305','44','Thor',NULL,'1576787163','1576787163','1'
'23306','44','Wake',NULL,'1576787163','1576787163','1'
'23307','172','Cybertruck',NULL,'1576795562','1576795562','1'
'23308','223','430',NULL,'1576797962','1576797962','1'
'23310','10','RS Q8',NULL,'1579123144','1579123144','1'
'23311','116','GLB AMG',NULL,'1579124043','1579124043','1'
'23312','11','FL2',NULL,'1579125422','1579125422','1'
'23313','32','CS55',NULL,'1579126921','1579126921','1'
'23314','88','Mark IX',NULL,'1579130943','1579130943','1'
'23315','176','Roomy',NULL,'1579727344','1579727344','1'
'23316','184','T-Roc R',NULL,'1579727402','1579727402','1'
'23317','3815','GV80',NULL,'1579732262','1579732262','1'
'23323','3667','CJ',NULL,'1580872682','1580872682','1'
'23399','76','Forza','Форза','1582117426','1582117426','1'
'23400','76','CB650R','СБ650Р','1582118233','1582118233','1'
'23401','34','Tiggo 8','Тигго 8','1582615745','1582615988','1'
'23406','139','Cayenne Coupe',NULL,'1583964062','1583964062','1'
'23407','71','Hover Pi',NULL,'1583970122','1583970122','1'
'23408','4187','Typ 154',NULL,'1583970482','1583970482','1'
'23409','3666','Six',NULL,'1583974621','1583974621','1'
'23410','3667','Jeepster',NULL,'1583979061','1583979061','1'
'23412','4188','Feeling',NULL,'1585953902','1585953902','1'
'23413','76','N-BOX Slash',NULL,'1586023562','1586023562','1'
'23414','67','Coolray',NULL,'1586029681','1586029681','1'
'23415','4147','Senova D20','Сенова Д20','1586356671','1586356671','1'
'23418','4147','Senova D50','Сенова Д50','1586357743','1586357743','1'
'23419','184','Polo Vivo Dune','Поло Виво Дюн','1586441377','1586441377','1'
'23420','167','Xbee',NULL,'1587763443','1587763443','1'
'23421','290','H5',NULL,'1587769142','1587769142','1'
'23422','106','Kuv100','Кув','1587990808','1587991194','1'
'23423','106','XUV500','2011','1587991253','1587991253','1'
'23424','59','Besturn B30','Бестурн Б30','1589915084','1589915084','1'
'23425','92','Sorento Prime','Соренто прайм','1591033547','1591033547','1'
'23426','10','A5 Sportback','А5 Спортбек','1591117102','1591117102','1'
'23427','3815','GV70','ГВ70','1591625132','1591625132','1'
'23428','18','iX3',NULL,'1597317421','1597317421','1'
'23429','35','Nexia',NULL,'1597317482','1597317482','1'
'23430','35','Apache',NULL,'1597317482','1597317482','1'
'23431','63','Bronco Sport',NULL,'1597317662','1597317662','1'
'23432','76','e',NULL,'1597317722','1597317722','1'
'23433','215','Niva','Нива','1597317962','1597450835','1'
'23434','113','MX-30',NULL,'1597318142','1597318142','1'
'23435','127','Ariya',NULL,'1597318322','1597318322','1'
'23436','176','Corolla Cross',NULL,'1597318862','1597318862','1'
'23437','184','Type 166',NULL,'1597318922','1597318922','1'
'23438','3749','100',NULL,'1597320061','1597320061','1'
'23439','4189','evA-4',NULL,'1597320602','1597320602','1'
'23440','4190','Zephyr',NULL,'1597322461','1597322461','1'
'23441','59','Bestune T99',NULL,'1597323422','1597323422','1'
'23442','4164','GN8',NULL,'1597323901','1597323901','1'
'23443','4191','Model J',NULL,'1597329961','1597329961','1'
'23444','4192','G3',NULL,'1597332121','1597332121','1'
'23513','34','Bonus (A13)',NULL,'1598992562','1669724431','1'
'23534','116','Metris',NULL,'1603007102','1603007102','1'
'23535','184','ID.4',NULL,'1603007822','1603007822','1'
'23536','4147','BJ2026',NULL,'1603009081','1603009081','1'
'23537','4147','EU5',NULL,'1603009081','1603009081','1'
'23538','25','Cascada',NULL,'1603009984','1603009984','1'
'23539','34','Tiggo 7 Pro',NULL,'1603010641','1603010641','1'
'23540','4196','TXL',NULL,'1603010702','1603010702','1'
'23541','4164','GS5',NULL,'1603012862','1603012862','1'
'23542','71','Wingle 7',NULL,'1603013342','1603013342','1'
'23543','87','iEV7L',NULL,'1603014601','1603014601','1'
'23544','95','Sián',NULL,'1603015082','1603015082','1'
'23546','4195','E50',NULL,'1603015561','1603015561','1'
'23547','4195','Ei5',NULL,'1603015561','1603015561','1'
'23548','4192','P7',NULL,'1603018322','1603018322','1'
'23549','192','E200',NULL,'1603018682','1603018682','1'
'23550','101','650 EV',NULL,'1603224430','1603224430','1'
'23552','184','Atlas Cross Sport',NULL,'1607200502','1607200502','1'
'23553','11','FX4',NULL,'1607201582','1607201582','1'
'23554','67','Tugella',NULL,'1607205542','1607205542','1'
'23555','223','434П',NULL,'1607211242','1607211242','1'
'23556','10','e-tron S',NULL,'1611165841','1611165841','1'
'23557','10','e-tron S Sportback',NULL,'1611165841','1611165841','1'
'23558','10','Q5 Sportback',NULL,'1611165841','1611165841','1'
'23559','10','SQ5 Sportback',NULL,'1611165842','1611165842','1'
'23560','4199','Venom F5',NULL,'1611165905','1611165905','1'
'23561','4200','1',NULL,'1611165963','1611165963','1'
'23562','4200','2',NULL,'1611165963','1611165963','1'
'23563','159','Enyaq',NULL,'1611866424','1611866424','1'
'23564','166','Pleo Plus',NULL,'1611866424','1611866424','1'
'23565','184','Type 82',NULL,'1611866428','1611866428','1'
'23567','10','e-tron GT',NULL,'1614153421','1614153421','1'
'23568','10','RS e-tron GT',NULL,'1614153422','1614153422','1'
'23569','35','3000-Series',NULL,'1614153601','1614153601','1'
'23570','35','Trax',NULL,'1614153602','1614153602','1'
'23571','116','220 (W187)',NULL,'1614154382','1614154382','1'
'23572','116','EQA',NULL,'1614154382','1614154382','1'
'23573','116','EQV',NULL,'1614154382','1614154382','1'
'23574','127','NV300',NULL,'1614154502','1614154502','1'
'23575','4201','Speedster',NULL,'1614156002','1614156002','1'
'23576','26','Song EV',NULL,'1614157261','1614157261','1'
'23577','4202','EX5',NULL,'1614164761','1614164761','1'
'23578','4183','GT & Touring',NULL,'1614165602','1614165602','1'
'23579','4183','Offroad',NULL,'1614165602','1614165602','1'
'23580','4183','Драгстер',NULL,'1614165602','1614165602','1'
'23581','4183','Дрифт-кар',NULL,'1614165602','1614165602','1'
'23582','4183','Спортпрототип',NULL,'1614165602','1614165602','1'
'23583','4183','Формула',NULL,'1614165602','1614165602','1'
'23585','34','Tiggo 8 Pro',NULL,'1617748323','1617748323','1'
'23586','35','Captiva Sport',NULL,'1617748382','1617748382','1'
'23587','79','IONIQ 5',NULL,'1617748863','1617748863','1'
'23588','92','EV6',NULL,'1617748923','1617748923','1'
'23589','215','Niva Legend',NULL,'1617748983','1617748983','1'
'23590','4203','Ateca',NULL,'1617751262','1617751262','1'
'23591','4203','Formentor',NULL,'1617751262','1617751262','1'
'23592','4203','Leon',NULL,'1617751262','1617751262','1'
'23593','40','Spring',NULL,'1617751322','1617751322','1'
'23594','80','QX55',NULL,'1617754384','1617754384','1'
'23595','4198','ES8',NULL,'1617755583','1617755583','1'
'23596','184','Taos',NULL,'1617758102','1617758102','1'
'23597','216','31022 «Волга»',NULL,'1617759241','1617759241','1'
'23598','216','310221 «Волга»',NULL,'1617759241','1617759241','1'
